frame,x0,y0,z0,sdf0,x1,y1,z1,sdf1,x2,y2,z2,sdf2,x3,y3,z3,sdf3,x4,y4,z4,sdf4,x5,y5,z5,sdf5,x6,y6,z6,sdf6,x7,y7,z7,sdf7,x8,y8,z8,sdf8,x9,y9,z9,sdf9,x10,y10,z10,sdf10,x11,y11,z11,sdf11,x12,y12,z12,sdf12,x13,y13,z13,sdf13,x14,y14,z14,sdf14,x15,y15,z15,sdf15,x16,y16,z16,sdf16,x17,y17,z17,sdf17,x18,y18,z18,sdf18,x19,y19,z19,sdf19,x20,y20,z20,sdf20,x21,y21,z21,sdf21,x22,y22,z22,sdf22,x23,y23,z23,sdf23,x24,y24,z24,sdf24
393,-10.07135,-48.05602,24.13943,54.96394,-8.000249,-23.35221,49.39055,55.03667,-15.26608,-47.41094,48.58797,69.59763,-7.011856,-23.23392,24.40745,34.45436,-16.72604,-47.00037,-0.1486101,50.07054,-4.188628,1.350813,49.66656,49.2763,-12.26266,-22.40081,-0.01922984,25.5403,-19.78039,-46.30453,-24.94811,56.23983,-4.442856,1.637449,24.7143,24.47424,0.04488207,26.32448,49.81885,55.38043,-15.15123,-21.79224,-24.8462,36.12329,-29.3863,-44.21268,-48.10446,71.41917,-24.35306,-19.59069,-47.96078,56.73165,-0.5950268,26.33472,24.82458,34.94971,0.1400076,51.33,49.8615,70.33321,0.1400038,51.33,24.86149,55.61833,-8.603739,2.322742,0.07320313,7.311082,-9.750328,2.619182,-24.79972,25.8793,-18.59959,4.740028,-48.08714,50.87497,-1.836071,26.39235,-0.1907926,24.88031,0.14,51.33,-0.1385164,49.81096,-2.716364,26.49745,-25.17709,35.35768,-7.729473,27.6058,-49.73769,56.30442,0.1399962,51.33,-25.13853,55.74161,0.1399924,51.33,-50.13853,70.52849
394,51.68863,-33.99929,24.51654,67.26286,49.17239,-4.843153,44.36449,66.64286,66.71159,-22.53646,40.88794,81.93861,36.50659,-14.01202,24.85384,46.84868,47.01347,-36.87313,0.1043234,60.57907,31.56888,12.66726,47.25542,57.99422,35.31676,-14.77756,-0.03166671,38.99994,50.12002,-35.21939,-24.64963,66.75214,22.27552,6.534322,24.86473,33.9214,13.05413,29.92794,49.58579,58.55982,35.67456,-14.6513,-25.02734,46.49647,54.57066,-32.09999,-49.08301,80.62804,44.00621,-9.362142,-47.88717,65.9541,9.049316,27.96954,24.98906,37.56346,0.1400076,51.33,49.8615,70.33294,0.1400038,51.33,24.86149,55.61799,20.69085,5.683032,-0.06711479,21.56925,22.08926,6.33621,-25.06949,33.914,29.50907,11.00139,-48.48349,57.58362,9.600108,28.09548,-0.1663913,28.52493,0.14,51.33,-0.1385164,49.81058,9.472769,28.14295,-25.1672,37.91518,12.1422,29.40723,-49.98597,58.43641,0.1399962,51.33,-25.13853,55.74127,0.1399924,51.33,-50.13853,70.52822
395,42.92002,-38.87597,24.9487,63.58912,34.10155,-15.06668,49.50611,62.05365,51.00348,-33.64375,48.01881,78.04436,29.77779,-17.52892,25.00406,42.99023,48.21386,-35.16107,0.7989493,60.25807,19.62842,5.309372,49.89705,53.50481,30.93669,-17.11606,0.008084342,35.86971,54.45721,-29.91291,-22.83936,66.64536,18.84436,4.949769,24.91055,31.33258,7.207793,27.34892,49.81337,56.37487,34.28433,-15.07534,-24.68835,45.15754,62.5604,-20.82758,-44.66222,79.87119,39.62083,-11.63148,-48.84932,64.02052,8.448609,27.74697,24.84566,37.08549,0.1400076,51.33,49.8615,70.32925,0.1400038,51.33,24.86149,55.61334,18.2388,4.687388,-0.08447357,18.67381,20.04319,5.471437,-24.96974,32.19012,22.99088,7.004845,-49.75175,54.87737,8.067986,27.53128,-0.1537256,27.37789,0.14,51.33,-0.1385164,49.80539,7.672187,27.49185,-25.15574,36.93241,9.153668,28.01674,-50.12106,57.25122,0.1399962,51.33,-25.13853,55.73663,0.1399924,51.33,-50.13853,70.52454
396,-6.588935,-48.29177,24.68902,55.01558,-9.917501,-23.08948,49.26274,55.19054,-16.41809,-47.25127,47.65656,69.23267,-3.154662,-23.34188,25.2017,34.67633,-0.8054016,-48.51901,0.2955475,49.05267,-6.82236,1.716347,49.64526,49.57911,-1.470035,-23.53489,0.2363126,24.09481,2.527067,-48.51144,-24.47998,54.83088,-5.638547,1.530671,24.74675,24.82508,-1.873856,26.41785,49.77959,55.40249,2.822959,-23.44154,-24.39446,34.19262,4.101385,-48.14814,-49.53258,69.43688,8.11553,-23.35854,-48.78065,54.68014,-3.702913,26.62122,24.8479,35.33352,0.1400076,51.33,49.8615,70.32681,0.1400038,51.33,24.86149,55.61026,-2.442416,1.48876,-0.04785462,1.710454,-0.03900713,1.387224,-24.85108,24.35483,7.004363,1.619546,-48.84251,48.88633,-2.937274,26.4784,-0.1766448,25.0873,0.14,51.33,-0.1385164,49.80195,-1.840416,26.4062,-25.15019,35.26195,2.048785,26.39716,-49.88295,55.51096,0.1399962,51.33,-25.13853,55.73355,0.1399924,51.33,-50.13853,70.52211
397,2.811607,-46.97467,20.06008,51.59973,-14.2685,-20.16414,34.92734,42.79721,-21.11341,-42.75438,25.97026,54.63783,7.172827,-22.01422,22.19668,32.27509,-0.115279,-44.31182,-4.694836,45.0846,-6.946147,2.448813,42.65219,42.74837,0.8500915,-19.4574,-2.132086,20.11288,-16.10841,-41.49023,-23.69504,50.79428,9.80774,2.767754,24.08878,25.54132,0.9528114,26.37875,48.82366,54.51901,-12.06106,-16.72217,-23.36967,31.25527,-39.72246,-36.80201,-30.65931,62.38514,-31.95502,-13.83025,-38.56019,51.77995,9.753221,28.29196,25.50163,38.06617,0.1400076,51.33,49.8615,70.32559,0.1400038,51.33,24.86149,55.60873,-2.066374,5.133133,2.209807,4.625895,-13.4852,7.945057,-19.67948,24.37551,-24.80202,9.888289,-41.88815,49.01371,8.392059,27.61345,-0.6184763,27.36308,0.14,51.33,-0.1385164,49.80024,2.541853,26.48583,-24.8978,35.19341,-6.512887,27.26715,-48.99003,55.46178,0.1399962,51.33,-25.13853,55.73203,0.1399924,51.33,-50.13853,70.5209
398,38.29813,-41.02215,24.65347,61.27601,25.76602,-19.22627,49.49231,58.70984,33.26016,-43.03942,49.05803,73.20153,29.5747,-17.51549,24.84235,42.10505,39.77942,-40.25576,-0.3840913,56.59098,16.5112,3.999768,49.58747,51.73924,31.9413,-16.52125,-0.04299636,35.63988,28.14013,-43.77275,-22.22458,56.71485,17.53496,4.384409,24.45773,29.57944,8.090388,27.62705,49.77053,56.4599,23.53767,-19.18745,-23.44255,38.17803,15.90675,-46.73959,-43.95012,66.2501,16.1981,-21.73222,-47.19343,54.24045,7.714051,27.50058,24.76959,36.49271,0.1400076,51.33,49.8615,70.32587,0.1400038,51.33,24.86149,55.60907,22.86762,6.967624,0.1662512,22.7884,20.17298,5.542113,-24.85986,31.61452,14.59099,3.139673,-49.10735,50.67424,9.227225,27.90648,-0.1925802,27.80541,0.14,51.33,-0.1385164,49.80063,11.21778,28.91493,-25.08741,38.55211,8.11101,27.63441,-49.91382,56.59138,0.1399962,51.33,-25.13853,55.73237,0.1399924,51.33,-50.13853,70.52117
399,69.62413,-16.6302,24.02533,74.57915,46.2874,-7.515126,49.23634,67.12858,69.60809,-17.02898,49.01704,85.95442,46.93506,-6.157202,24.27763,52.19622,67.19465,-20.44696,-0.7002687,69.3615,28.41675,9.957483,49.64872,57.04829,46.86818,-5.900881,-0.6171502,46.16983,68.88596,-17.30763,-25.44294,74.53473,27.68223,9.791929,24.67882,37.08693,12.38793,29.53712,49.78949,58.04733,46.19604,-6.280989,-25.60978,52.20087,75.77097,-1.130931,-43.30165,86.17382,51.42143,2.149123,-48.52428,69.68899,12.00593,29.32809,24.79205,38.7785,0.1400076,51.33,49.8615,70.32793,0.1400038,51.33,24.86149,55.61168,26.92783,9.388988,-0.3067846,27.01032,25.98614,8.419114,-25.39685,36.07837,27.9034,10.42819,-50.24161,57.39199,11.4434,29.02242,-0.1511316,29.47649,0.14,51.33,-0.1385164,49.80354,11.43988,29.02339,-25.15611,38.6328,10.32098,28.49991,-50.09347,57.43212,0.1399962,51.33,-25.13853,55.73497,0.1399924,51.33,-50.13853,70.52323
400,34.71988,-42.48278,24.72506,59.82785,23.50281,-20.01121,49.6652,57.93137,36.13747,-41.67173,49.67318,73.81781,24.29362,-19.66009,24.676,39.22416,39.53413,-40.2745,0.1705389,55.96568,15.04619,3.510478,49.69463,51.19197,27.25749,-18.50207,-0.01533408,32.19846,42.76397,-38.73793,-24.57247,62.16347,15.48905,3.73408,24.77758,28.31315,6.382869,27.12467,49.80569,55.98143,30.51401,-16.96767,-24.75776,41.99649,36.81537,-41.72939,-48.79703,73.59348,29.31463,-17.77233,-49.6301,59.63722,5.796946,26.98144,24.81101,35.71811,0.1400076,51.33,49.8615,70.3312,0.1400038,51.33,24.86149,55.6158,15.98959,3.964939,-0.220293,14.74274,19.0945,5.271597,-24.91006,30.55954,21.25022,5.887173,-49.81212,53.47729,6.542457,27.10471,-0.2072238,26.15107,0.14,51.33,-0.1385164,49.80813,7.441254,27.41878,-25.18982,36.53986,10.30173,28.48821,-50.04075,57.32669,0.1399962,51.33,-25.13853,55.73908,0.1399924,51.33,-50.13853,70.52649
401,-35.26048,-42.17311,24.95926,61.01382,-26.00611,-18.8706,49.91488,59.51439,-38.24332,-40.79757,49.739,75.27286,-26.23722,-18.76874,24.91487,41.20544,-34.5793,-42.41393,-0.07234664,55.47593,-15.28331,3.715813,49.82633,51.90162,-26.1584,-18.87704,0.02466683,32.94624,-37.83327,-41.12855,-24.8307,61.79073,-16.10586,4.089157,24.86629,29.67856,-6.034884,27.11082,49.81529,56.13372,-29.18636,-17.59994,-24.75784,42.56178,-41.37784,-39.63748,-49.56976,76.20134,-32.31738,-16.27776,-49.45404,61.44046,-5.375238,26.94495,24.81866,35.89618,0.1400076,51.33,49.8615,70.32792,0.1400038,51.33,24.86149,55.61166,-15.20576,3.738074,-0.1201648,15.65319,-18.65845,5.076141,-24.81345,31.24176,-21.37621,6.197182,-49.6447,54.08448,-6.072938,27.01576,-0.1622486,26.35903,0.14,51.33,-0.1385164,49.80352,-7.365777,27.47753,-25.12987,36.86757,-8.649004,27.92687,-50.07973,57.11222,0.1399962,51.33,-25.13853,55.73495,0.1399924,51.33,-50.13853,70.52322
402,-60.76243,-27.78019,24.62933,71.46898,-45.92641,-7.417255,49.54208,67.86279,-64.70127,-24.08808,49.04429,84.80316,-43.15846,-9.818431,24.80707,50.80191,-65.97903,-22.09462,0.8297148,69.81251,-28.08422,10.09687,49.79263,57.58464,-45.65583,-7.562537,0.113204,46.36722,-69.80054,-18.04137,-23.5352,75.97289,-27.78632,9.898906,24.82642,38.10604,-11.84802,29.3877,49.8266,58.12828,-48.98108,-4.113162,-24.42237,54.84491,-70.92688,-17.71126,-48.56742,87.81736,-50.13414,-3.601213,-49.31663,70.27415,-11.59589,29.25036,24.82568,38.95895,0.1400076,51.33,49.8615,70.3261,0.1400038,51.33,24.86149,55.60936,-27.02698,9.385355,-0.1567316,28.18798,-28.9739,10.85833,-24.96538,39.2955,-30.74887,12.17137,-49.87213,59.35534,-11.98132,29.34821,-0.1572971,30.41375,0.14,51.33,-0.1385164,49.80096,-12.24354,29.6137,-25.15959,39.62877,-12.63433,29.83705,-50.13441,58.77596,0.1399962,51.33,-25.13853,55.73266,0.1399924,51.33,-50.13853,70.5214
403,-37.62044,-39.62365,24.8137,60.26592,-21.0683,-20.56906,49.74846,57.72555,-35.53975,-41.13346,49.68585,73.78184,-21.88916,-20.10785,24.76537,38.79848,-35.06835,-41.48566,0.07374482,54.68644,-11.94439,2.707216,49.79733,50.76447,-21.72174,-20.34643,-0.08664985,30.05908,-36.11689,-40.97039,-24.90153,60.30262,-11.73966,2.73172,24.8279,27.06598,-4.030965,26.67851,49.80114,55.67117,-21.56966,-20.437,-25.09001,39.00468,-40.72798,-37.71636,-49.20513,74.27083,-23.10695,-19.81699,-49.97454,58.41832,-3.966604,26.66791,24.79628,35.40025,0.1400076,51.33,49.8615,70.32556,0.1400038,51.33,24.86149,55.60869,-12.39583,2.978534,-0.1670465,12.16401,-12.56262,2.883972,-25.08444,27.66772,-12.97495,3.032959,-50.08355,51.30495,-4.601845,26.73577,-0.1514015,25.6356,0.14,51.33,-0.1385164,49.8002,-4.14872,26.70089,-25.15094,35.69053,-4.259235,26.72429,-50.12424,55.99585,0.1399962,51.33,-25.13853,55.73199,0.1399924,51.33,-50.13853,70.52087
404,-57.01954,-30.07235,25.61214,69.12695,-35.76782,-14.30721,48.8549,61.82711,-44.44444,-37.67406,45.83793,74.02292,-44.20127,-8.282371,26.06582,51.4543,-44.9116,-35.42012,4.169299,57.31059,-23.33908,7.35656,49.87332,54.82819,-40.84706,-10.94576,1.184859,41.85832,-28.34898,-40.21696,-13.96275,51.33349,-27.71002,10.44508,25.38136,38.07172,-9.681932,28.33504,49.90648,57.16698,-29.0708,-15.6755,-20.37076,38.55881,-4.453377,-40.63233,-21.87276,46.74372,-9.369829,-19.71849,-35.40899,41.54469,-9.509531,28.26829,24.90683,37.55662,0.1400076,51.33,49.8615,70.32655,0.1400038,51.33,24.86149,55.60993,-30.22462,11.98182,0.5615588,31.43247,-26.20272,8.856871,-24.09248,35.77769,-12.42044,3.463509,-44.23706,45.44936,-12.93911,29.99215,-0.3002653,31.12769,0.14,51.33,-0.1385164,49.80159,-16.48491,32.68208,-24.89507,42.92469,-11.06022,28.9949,-49.41269,57.30011,0.1399962,51.33,-25.13853,55.73323,0.1399924,51.33,-50.13853,70.52185
405,-70.20231,-17.45751,20.74563,74.50661,-55.974,1.631888,46.65268,71.96066,-76.42113,-12.5117,44.44869,88.4836,-48.7188,-5.050801,23.67502,53.5311,-62.57234,-25.63057,-1.687257,67.04642,-38.20669,19.20683,47.35956,62.68731,-42.83352,-10.35996,-0.3007478,43.30822,-57.59958,-29.33617,-25.89941,69.13824,-31.12473,12.70611,24.19953,40.21616,-17.48279,33.59341,49.49653,61.12451,-43.1458,-9.262424,-25.27095,50.10051,-44.44913,-38.08284,-45.44202,73.81974,-31.88811,-16.45422,-46.55978,58.29335,-13.81322,30.58183,24.95459,40.39508,0.1400076,51.33,49.8615,70.32876,0.1400038,51.33,24.86149,55.61272,-26.23883,8.818338,-0.01145454,26.35984,-28.88781,11.26978,-24.9567,38.6368,-21.58163,6.252038,-48.32823,52.47107,-11.98893,29.35677,-0.2678146,30.05679,0.14,51.33,-0.1385164,49.8047,-15.36509,31.72154,-24.93082,41.73161,-12.27168,29.62977,-49.87155,58.17637,0.1399962,51.33,-25.13853,55.73601,0.1399924,51.33,-50.13853,70.52405
406,-28.45111,-43.75588,23.38864,57.0746,-23.87363,-19.61387,48.42527,56.95815,-40.70922,-37.72015,44.32619,70.60167,-15.99283,-21.91905,24.80746,36.53363,-21.42895,-46.16518,-0.557166,50.99121,-14.48098,3.543876,49.19722,50.61354,-13.11893,-22.59235,-0.1995,26.12095,-32.77145,-41.14511,-22.26223,56.88963,-9.987986,2.352273,24.70996,25.87998,-5.09986,26.88155,49.78354,55.75653,-17.74383,-20.90262,-24.70556,36.60707,-50.11338,-28.89643,-35.7308,67.31989,-31.81888,-13.60203,-44.12495,55.36068,-2.593042,26.48341,24.91047,35.15753,0.1400076,51.33,49.8615,70.33243,0.1400038,51.33,24.86149,55.61735,-7.267961,1.937219,-0.1398158,5.987043,-6.852182,1.581498,-25.23103,25.44187,-14.53838,3.799948,-48.91608,50.37172,-2.094232,26.39734,-0.1453523,24.89843,0.14,51.33,-0.1385164,49.80986,-1.500299,26.37857,-25.13644,35.2046,-3.422175,26.59086,-50.089,55.793,0.1399962,51.33,-25.13853,55.74063,0.1399924,51.33,-50.13853,70.52771
407,44.25356,-38.26437,23.91108,63.95547,41.67768,-10.93531,46.43028,63.62239,57.02601,-30.80259,44.07112,78.9408,30.67513,-17.15279,24.85899,43.60765,37.32485,-41.38902,-0.143754,56.60015,26.13537,8.513104,48.68659,55.68913,29.26456,-17.72597,-0.1660814,35.01945,30.26645,-43.6509,-24.01775,59.03568,19.67551,5.290092,24.82129,32.01984,10.46418,28.56416,49.84527,57.56715,25.85289,-19.06963,-24.89985,41.209,29.24224,-44.43117,-49.21491,72.9663,22.47013,-20.33975,-49.62329,58.36626,9.312884,28.0705,24.8732,37.63318,0.1400076,51.33,49.8615,70.33318,0.1400038,51.33,24.86149,55.61829,18.45807,4.828525,-0.1453352,19.22642,18.0803,4.694369,-25.07534,31.1607,15.45396,3.649999,-49.91526,52.09092,8.922928,27.94311,-0.1172599,28.14947,0.14,51.33,-0.1385164,49.81092,9.264734,28.05381,-25.11252,37.76511,8.038416,27.61342,-50.08741,56.90468,0.1399962,51.33,-25.13853,55.74157,0.1399924,51.33,-50.13853,70.52846
408,48.53062,-36.00462,24.41043,65.68874,45.41728,-7.656339,45.12453,64.53064,63.64396,-24.51341,40.67744,79.7123,33.52216,-15.74711,24.67026,44.82334,54.19864,-31.32731,0.5097228,63.13812,27.67932,9.689384,48.17244,56.02536,36.75126,-13.43699,-0.01860519,39.55224,53.96555,-32.19881,-24.4793,67.91385,20.03893,5.300688,24.80604,32.04869,10.78297,28.71386,49.71257,57.52791,36.87327,-13.68117,-25.01783,46.89543,67.12466,-19.88017,-41.78811,81.77817,46.89573,-5.688026,-46.4129,66.24461,8.298239,27.70539,24.85666,37.03071,0.1400076,51.33,49.8615,70.32939,0.1400038,51.33,24.86149,55.61352,20.9524,5.953796,-0.1738843,21.60538,21.43072,5.971765,-25.25347,33.37295,27.71257,10.10679,-49.09719,56.89643,9.263905,28.05546,-0.1706399,28.26874,0.14,51.33,-0.1385164,49.80559,8.96871,27.94728,-25.17274,37.57504,10.59625,28.61974,-50.09581,57.77582,0.1399962,51.33,-25.13853,55.73681,0.1399924,51.33,-50.13853,70.52469
409,6.075836,-48.25307,25.06966,55.15326,-1.428997,-23.73498,49.27889,54.66439,-3.733429,-48.62075,48.05695,68.68687,4.151032,-23.38127,24.91581,34.65749,10.25697,-47.9006,0.2143078,49.54578,-1.804226,1.264238,49.56205,49.08706,4.434063,-23.58766,-0.1619482,24.55927,21.56675,-45.44566,-21.9507,55.33596,1.906688,1.518555,24.80408,24.40219,-2.269601,26.44462,49.73653,55.39022,12.71738,-22.11864,-23.70957,35.08195,26.4927,-45.06847,-46.5528,70.26183,22.26611,-20.38108,-46.77175,55.65038,0.308733,26.32553,24.86577,34.97505,0.1400076,51.33,49.8615,70.32661,0.1400038,51.33,24.86149,55.61002,1.243267,1.322377,-0.1815309,1.029367,5.292127,1.723819,-24.94707,25.064,14.19825,3.232506,-48.25982,49.92344,0.6179304,26.30921,-0.1523148,24.79445,0.14,51.33,-0.1385164,49.80168,1.176238,26.34886,-25.15019,35.21557,5.482358,26.90744,-49.8048,55.91794,0.1399962,51.33,-25.13853,55.73331,0.1399924,51.33,-50.13853,70.52192
410,-2.681219,-47.40729,20.43923,52.14548,-16.83264,-19.73762,35.4134,43.90018,-26.1706,-38.85352,21.43242,51.83581,4.662136,-23.12961,22.39683,32.76136,1.062352,-46.33572,-5.023516,47.14154,-7.995869,2.268062,43.08981,43.35719,1.633073,-21.41945,-3.105074,22.21645,-16.06103,-44.43532,-23.11992,52.99857,7.685395,1.653993,23.59371,24.29766,1.560529,26.38543,49.01033,54.70061,-11.36526,-19.85741,-24.28411,33.514,-37.17116,-40.3427,-36.494,66.0659,-27.66452,-17.91225,-43.51095,54.46967,7.493237,27.43129,24.74792,36.43876,0.1400076,51.33,49.8615,70.32558,0.1400038,51.33,24.86149,55.60872,-3.091715,3.113082,1.086805,3.445633,-12.47629,5.016409,-22.07602,25.20709,-20.87769,6.05096,-45.60062,49.93581,4.839609,26.75752,-0.4749803,25.66874,0.14,51.33,-0.1385164,49.80023,0.4471305,26.3392,-25.08519,35.13648,-6.653892,27.2849,-49.4049,55.85143,0.1399962,51.33,-25.13853,55.73201,0.1399924,51.33,-50.13853,70.52089
411,39.91467,-40.37411,24.77872,61.88845,28.101,-18.25313,49.63874,59.54189,37.30205,-41.43238,49.62368,74.53183,31.09904,-16.92696,24.82654,42.89677,37.26961,-41.11068,-0.2322702,55.51524,18.58798,4.870922,49.69475,52.56913,31.6593,-16.75441,-0.3195485,35.49454,20.52003,-44.54042,-18.49161,52.64842,20.04401,5.503745,24.69556,31.39165,8.596101,27.80667,49.79831,56.63653,21.07546,-19.8674,-22.75578,36.69375,2.599205,-46.99771,-35.95378,59.53598,6.324245,-22.89211,-42.91027,48.98787,9.778215,28.25807,24.82507,37.52928,0.1400076,51.33,49.8615,70.32592,0.1400038,51.33,24.86149,55.60914,22.38031,7.137198,-0.1449384,22.34542,18.08658,4.865789,-24.84756,30.25882,8.878936,1.478534,-47.84002,48.09347,7.01026,26.83839,-0.1002664,26.14992,0.14,51.33,-0.1385164,49.8007,9.72753,28.24679,-24.91602,37.56816,5.442544,26.89668,-49.64813,55.71197,0.1399962,51.33,-25.13853,55.73244,0.1399924,51.33,-50.13853,70.52122
412,66.97925,-19.86995,22.56244,72.59799,47.11082,-6.479484,48.48135,67.05704,70.00758,-16.73733,47.1813,85.23218,46.91373,-4.798489,23.53567,51.71829,59.72046,-27.42281,-0.3241319,65.05223,28.20967,9.849515,49.48599,56.81754,42.43169,-9.366708,-0.6246957,42.54478,62.84903,-24.14477,-24.90762,71.06036,25.68467,8.371273,24.56667,35.32386,12.96116,29.86313,49.74339,58.29562,41.64826,-10.21539,-25.59219,49.1081,70.51624,-12.77254,-45.88462,84.20515,47.36391,-3.801548,-49.09676,67.43033,11.42791,29.01807,24.80986,38.41888,0.1400076,51.33,49.8615,70.32751,0.1400038,51.33,24.86149,55.61115,25.37759,8.913146,-0.428174,25.44203,23.89333,7.378581,-25.39993,34.49956,26.92162,10.55044,-50.01243,56.7821,9.366756,28.10833,-0.1597843,27.9423,0.14,51.33,-0.1385164,49.80294,8.408472,27.73907,-25.14249,36.98952,8.845177,27.89124,-50.15223,56.97757,0.1399962,51.33,-25.13853,55.73444,0.1399924,51.33,-50.13853,70.52281
413,39.36395,-40.02627,24.6785,60.87179,24.24146,-19.75204,49.52563,58.02249,35.27692,-42.29632,49.23759,73.50317,27.13128,-18.20497,24.7366,40.30155,35.20916,-42.15689,-0.01928802,54.5947,15.56502,3.687175,49.79585,51.45044,24.18793,-19.72583,-0.1497221,30.62141,46.21426,-36.51699,-21.75241,62.16851,14.99385,3.648084,24.8443,28.13464,6.457182,27.14546,49.87068,56.05873,31.07125,-16.66262,-23.98386,41.83888,59.88916,-28.00019,-40.99641,76.90465,42.14797,-10.92109,-45.78236,62.20623,6.592103,27.17282,24.86761,36.01199,0.1400076,51.33,49.8615,70.33077,0.1400038,51.33,24.86149,55.61526,14.95606,3.617007,-0.1586217,13.69545,18.79287,5.102651,-24.7872,30.2832,27.50202,9.240437,-47.85627,54.81754,6.088646,26.99349,-0.1807737,25.95822,0.14,51.33,-0.1385164,49.80753,7.745599,27.51589,-25.12078,36.62235,12.21385,29.43884,-49.71681,57.84887,0.1399962,51.33,-25.13853,55.73854,0.1399924,51.33,-50.13853,70.52606
414,-31.56393,-43.41001,24.83753,59.81858,-29.68275,-17.53612,48.76945,59.92766,-41.84846,-39.416,47.26926,74.91853,-23.00448,-19.85811,24.78928,39.70953,-34.68747,-42.30427,-0.07174011,55.50203,-19.74712,5.395662,49.20502,52.99579,-25.70675,-18.97949,-0.09993072,32.70019,-33.574,-42.79935,-25.04228,60.56335,-16.06423,4.16205,24.63991,29.51439,-8.383663,27.82999,49.70435,56.70878,-25.9873,-18.92923,-25.0986,41.2746,-33.87558,-42.63212,-50.12669,74.46991,-27.22042,-18.47383,-50.04078,60.07091,-5.453292,26.96055,24.88968,35.98038,0.1400076,51.33,49.8615,70.32851,0.1400038,51.33,24.86149,55.6124,-14.6378,3.552271,-0.3094253,15.13169,-16.09715,4.034491,-25.11689,29.91257,-17.78208,4.678382,-50.05519,53.01266,-6.103137,27.04973,-0.1744608,26.41684,0.14,51.33,-0.1385164,49.80434,-6.638464,27.27023,-25.16901,36.60998,-7.042116,27.37991,-50.14161,56.68196,0.1399962,51.33,-25.13853,55.73569,0.1399924,51.33,-50.13853,70.5238
415,-51.78313,-33.83469,25.08636,67.15847,-38.60588,-12.39914,49.58857,64.06077,-58.95373,-26.92548,48.01209,80.86699,-35.52286,-14.61314,24.87957,45.98489,-58.69765,-28.00956,1.58287,65.44951,-22.83425,6.9981,49.75474,54.7749,-39.68004,-11.82535,0.3420897,41.68119,-67.12419,-19.49278,-20.36052,73.0379,-21.74154,6.236982,24.82674,33.23212,-9.121367,28.10319,49.81331,57.00444,-45.64371,-7.109792,-23.47815,51.90304,-74.40654,-12.05227,-43.24334,86.97044,-51.43722,-2.63156,-47.36266,69.88025,-8.936086,28.0364,24.8087,37.36457,0.1400076,51.33,49.8615,70.32644,0.1400038,51.33,24.86149,55.60979,-23.66327,7.498584,-0.07230659,24.50749,-27.37592,9.92173,-24.62561,37.73822,-31.89038,12.86929,-49.04347,59.45095,-10.05544,28.47618,-0.1842594,28.90403,0.14,51.33,-0.1385164,49.80143,-11.37691,29.14605,-25.13686,39.03821,-13.7387,30.53799,-50.0247,59.29745,0.1399962,51.33,-25.13853,55.73309,0.1399924,51.33,-50.13853,70.52174
416,-24.26267,-45.29987,25.59385,57.79963,-11.92386,-22.70168,49.69891,55.88819,-15.20085,-47.52763,48.78343,70.02782,-16.33622,-21.58542,25.12136,37.11992,-27.81803,-44.43219,0.7589923,52.89628,-7.690701,1.936792,49.84337,49.9688,-18.16143,-21.38712,0.1580363,28.46353,-35.58327,-41.62749,-22.83829,59.6674,-8.317519,2.093954,24.88647,25.81809,-2.047675,26.43166,49.81306,55.46016,-22.99919,-19.87687,-24.32714,39.07382,-49.30345,-34.71371,-42.56396,73.91582,-33.27106,-15.71004,-46.7163,59.34547,-2.484473,26.4685,24.81479,35.13678,0.1400076,51.33,49.8615,70.32557,0.1400038,51.33,24.86149,55.6087,-10.45726,2.515073,-0.01947589,10.23843,-13.09053,3.074278,-24.82119,27.7192,-20.13994,5.480565,-48.69176,52.4482,-3.478051,26.52397,-0.1650419,25.25532,0.14,51.33,-0.1385164,49.80021,-4.479562,26.75477,-25.14075,35.77001,-7.436636,27.50703,-49.96236,56.55482,0.1399962,51.33,-25.13853,55.73199,0.1399924,51.33,-50.13853,70.52087
417,-46.35739,-36.89156,21.45716,63.01407,-26.38702,-18.80672,44.41343,54.76926,-28.34388,-43.33825,38.07034,64.40815,-37.13876,-13.09772,22.34861,44.97076,-38.96902,-38.9632,-2.917199,55.31459,-22.10139,5.59655,47.74365,52.24838,-31.68274,-14.91129,-2.458915,34.92315,-18.52242,-43.27806,-17.32517,50.50093,-24.28841,8.643477,23.20276,33.84002,-11.33165,29.11747,49.34298,57.36861,-18.77547,-18.91043,-23.49711,35.51151,6.52406,-43.00309,-22.15968,49.24376,2.60269,-21.88968,-36.58068,42.75515,-6.489549,27.22169,24.89194,36.18605,0.1400076,51.33,49.8615,70.32613,0.1400038,51.33,24.86149,55.60941,-21.02602,8.044449,-1.574342,21.58386,-15.34305,5.649158,-26.19851,30.13786,-2.215274,0.3636609,-46.80433,46.35484,-4.406124,26.63988,0.03861003,25.46198,0.14,51.33,-0.1385164,49.801,-2.331515,26.46989,-24.87301,35.14597,0.2558051,26.3293,-49.59021,55.17229,0.1399962,51.33,-25.13853,55.7327,0.1399924,51.33,-50.13853,70.52143
