frame,x0,y0,z0,sdf0,x1,y1,z1,sdf1,x2,y2,z2,sdf2,x3,y3,z3,sdf3,x4,y4,z4,sdf4,x5,y5,z5,sdf5,x6,y6,z6,sdf6,x7,y7,z7,sdf7,x8,y8,z8,sdf8,x9,y9,z9,sdf9,x10,y10,z10,sdf10,x11,y11,z11,sdf11,x12,y12,z12,sdf12,x13,y13,z13,sdf13,x14,y14,z14,sdf14,x15,y15,z15,sdf15,x16,y16,z16,sdf16,x17,y17,z17,sdf17,x18,y18,z18,sdf18,x19,y19,z19,sdf19,x20,y20,z20,sdf20,x21,y21,z21,sdf21,x22,y22,z22,sdf22,x23,y23,z23,sdf23,x24,y24,z24,sdf24
401,-4.524391,-48.45742,24.67003,54.97108,-10.45756,-22.9864,48.46196,54.56612,-16.01884,-47.36465,46.84336,68.70415,-1.879713,-23.54013,24.98549,34.58666,1.028057,-48.58633,0.1518385,49.12976,-5.754769,1.55053,49.46582,49.28879,-0.4769628,-23.6384,-0.02452524,24.17104,4.317284,-48.53245,-24.63449,55.02438,-1.324425,1.447245,24.90024,24.43299,-2.514539,26.47004,49.82018,55.49102,2.384418,-23.59792,-24.86185,34.58423,4.468806,-48.5138,-49.72381,69.84254,6.257566,-23.5339,-49.54152,55.16311,-2.901235,26.52095,24.82409,35.19001,0.1400076,51.33,49.8615,70.32603,0.1400038,51.33,24.86149,55.60927,-0.7984066,1.364211,-0.09570892,0.2650589,0.9952906,1.364101,-25.01671,24.54365,4.62557,1.409784,-49.74577,49.47276,-0.943635,26.36443,-0.1175638,24.84819,0.14,51.33,-0.1385164,49.80085,0.528627,26.32837,-25.07499,35.12554,1.854707,26.3949,-50.04966,55.64476,0.1399962,51.33,-25.13853,55.73257,0.1399924,51.33,-50.13853,70.52132
402,10.2352,-46.88326,21.13298,52.82318,-1.882876,-22.11579,42.78193,48.18554,-10.71938,-44.45453,34.76168,57.77559,12.95019,-21.86322,22.49169,34.04008,13.70735,-46.00195,-3.993917,48.60098,6.005909,1.042715,47.83142,47.68475,13.75993,-20.90829,-2.920933,25.4653,-6.761636,-44.03402,-18.40501,48.67027,11.86676,3.230195,23.38084,25.73074,5.443421,26.90637,49.50326,55.60568,0.4482588,-20.75775,-24.06425,31.96329,-30.60665,-35.90193,-21.29418,52.08626,-21.29039,-17.52942,-36.42684,45.67797,2.338066,26.42554,24.70176,34.99311,0.1400076,51.33,49.8615,70.32557,0.1400038,51.33,24.86149,55.6087,10.32872,4.225754,-1.549254,10.25085,3.991098,3.740921,-26.80338,26.70816,-10.12759,1.900404,-47.34829,47.96539,-1.292525,26.29294,0.01469962,24.80591,0.14,51.33,-0.1385164,49.80021,-4.325303,26.74668,-24.79933,35.50923,-7.178157,27.42589,-49.65248,56.21222,0.1399962,51.33,-25.13853,55.732,0.1399924,51.33,-50.13853,70.52087
403,56.79265,-30.54183,22.69664,67.93134,44.70688,-8.888606,48.29552,65.73224,62.25781,-26.99652,46.8287,81.93003,40.408,-11.60379,23.81508,47.67557,47.5336,-36.33335,-0.1258173,59.58264,28.02829,9.704156,49.31524,56.64939,36.973,-13.69954,-0.6622476,38.85757,42.13023,-39.18024,-24.36851,62.31157,24.10168,7.330031,24.64335,34.21155,10.93003,28.78233,49.7435,57.4118,33.80986,-15.51509,-25.39076,44.54666,33.90986,-42.56649,-47.95657,72.42416,21.76769,-20.55429,-46.65015,55.13465,12.35127,29.52081,24.78913,39.08681,0.1400076,51.33,49.8615,70.32639,0.1400038,51.33,24.86149,55.60972,23.26996,7.139264,-0.3384618,23.09546,24.25026,7.577045,-25.55453,35.00839,15.84145,3.633032,-48.76557,50.69356,11.79444,29.35051,-0.1710853,29.99689,0.14,51.33,-0.1385164,49.80135,11.88914,29.26353,-25.175,39.01005,9.016354,27.96276,-49.94942,56.88605,0.1399962,51.33,-25.13853,55.73302,0.1399924,51.33,-50.13853,70.52168
404,65.23053,-19.57386,22.75588,70.88585,45.28504,-6.360316,48.55255,65.77572,63.35091,-23.74303,47.33891,81.77711,43.39082,-7.453905,23.64711,48.9637,63.06132,-21.23537,-2.166787,65.67501,24.62153,7.695972,49.41232,54.76596,42.43552,-7.137121,-1.41055,41.96989,55.62907,-30.45825,-24.18455,67.20956,23.41094,7.550711,24.53204,33.5059,11.06647,28.84984,49.74723,57.41802,36.80402,-13.42063,-24.94609,45.63784,70.07355,-13.57265,-35.63908,78.77595,49.08399,-2.535055,-43.8327,64.82289,8.70309,27.83804,24.87803,36.92096,0.1400076,51.33,49.8615,70.32847,0.1400038,51.33,24.86149,55.61236,21.22534,6.283883,-0.3402376,20.61023,20.49365,5.501762,-25.39145,31.95403,28.85868,11.48121,-48.18412,56.23824,7.984952,27.49394,-0.2272963,26.92757,0.14,51.33,-0.1385164,49.80429,7.681245,27.4976,-25.22961,36.71108,10.6914,28.66336,-50.05637,57.52961,0.1399962,51.33,-25.13853,55.73565,0.1399924,51.33,-50.13853,70.52377
405,-9.336282,-47.74414,23.62074,54.66643,-5.122192,-23.57432,49.32935,54.96193,-13.40635,-47.37974,48.28649,69.37223,-4.032263,-23.34081,24.35382,34.31657,-0.3289393,-48.20708,0.01022901,48.75454,-1.339689,1.135887,49.73026,49.28456,-2.80278,-23.355,-0.585108,24.18399,9.214334,-47.42284,-23.08607,53.79923,-0.1614067,1.3534,24.84188,24.37031,1.366196,26.35556,49.74166,55.31903,1.984725,-23.5057,-25.11813,34.62727,14.15846,-47.77599,-47.79076,69.06713,9.29897,-23.16521,-49.04991,54.82146,-1.281978,26.37614,24.88085,35.08949,0.1400076,51.33,49.8615,70.33057,0.1400038,51.33,24.86149,55.61501,1.852215,1.463108,-0.074964,0.4744158,3.310973,1.451269,-24.97326,24.58511,4.505436,1.35009,-49.93917,49.5643,-0.9521762,26.29852,-0.1588461,24.84298,0.14,51.33,-0.1385164,49.80725,1.057868,26.34388,-25.07966,35.13408,1.985687,26.40033,-50.08393,55.65211,0.1399962,51.33,-25.13853,55.73829,0.1399924,51.33,-50.13853,70.52586
406,-43.30833,-38.67161,24.89335,63.77312,-41.21241,-11.15968,47.0078,63.6362,-55.02169,-32.01258,45.95433,78.91347,-30.93146,-16.86255,24.94699,43.56698,-48.32208,-35.73362,0.4358359,60.76288,-27.61115,9.792305,47.919,55.83386,-35.32739,-14.3847,0.4810744,38.67283,-54.27599,-31.8677,-23.53792,67.73971,-19.10579,5.163231,24.90884,31.57935,-11.72065,29.33113,49.57351,57.91497,-37.55589,-13.22363,-24.39698,47.04476,-60.91579,-26.4479,-47.16014,81.80058,-40.81547,-11.49437,-49.10427,64.99899,-7.573079,27.55547,24.98322,36.86182,0.1400076,51.33,49.8615,70.32763,0.1400038,51.33,24.86149,55.6113,-20.32333,5.74723,-0.05935569,21.02844,-22.80435,6.953438,-24.83836,34.19342,-25.61625,8.349126,-49.64381,56.15393,-8.64875,27.8588,-0.1411933,27.90537,0.14,51.33,-0.1385164,49.80311,-9.562994,28.28362,-25.12477,37.9574,-10.87758,28.88415,-50.06443,57.94588,0.1399962,51.33,-25.13853,55.73459,0.1399924,51.33,-50.13853,70.52293
407,-42.76161,-38.39586,25.64022,63.32046,-29.20014,-17.15593,50.02573,60.39589,-48.78534,-32.79596,49.25361,76.87817,-27.9403,-18.15042,25.07822,41.91305,-50.46964,-33.11762,2.454432,60.80097,-15.67207,3.874671,49.85563,51.95338,-32.31012,-16.05393,0.4061671,36.38759,-57.13071,-28.96976,-21.28604,67.76864,-17.27439,4.460896,24.9259,30.23699,-5.579761,26.9885,49.78266,55.95954,-38.58581,-12.13734,-23.46991,46.85588,-69.55389,-17.22438,-39.4603,81.84769,-48.60039,-4.595773,-45.12725,66.33737,-6.670694,27.27756,24.80667,36.29705,0.1400076,51.33,49.8615,70.32597,0.1400038,51.33,24.86149,55.6092,-18.30046,4.853005,-0.05098243,18.56808,-22.22072,6.715289,-24.6988,33.45826,-29.76273,11.5812,-48.03389,57.1818,-7.690869,27.48485,-0.16503,27.1592,0.14,51.33,-0.1385164,49.80077,-8.461713,27.86267,-25.15043,37.32484,-11.64618,29.27865,-49.91948,58.10528,0.1399962,51.33,-25.13853,55.73249,0.1399924,51.33,-50.13853,70.52127
408,-6.014214,-47.03168,19.25863,51.63428,-1.496806,-24.2462,46.41939,52.37853,10.12791,-45.33579,38.6978,60.72276,-12.52089,-22.90028,23.66875,35.44024,-21.20971,-45.87608,-1.191583,51.02609,-1.357815,0.6584365,48.53966,48.06243,-15.86331,-20.78158,-1.265834,26.54812,-8.4857,-48.11195,-22.80186,54.34762,-5.733763,1.952651,24.40314,24.60354,-0.1533887,26.33525,49.73242,55.30076,-4.969277,-23.30603,-23.601,33.77485,-14.84865,-47.79511,-47.30392,69.10227,-11.04984,-23.01194,-47.94571,54.27887,1.56996,26.36953,24.79512,34.98385,0.1400076,51.33,49.8615,70.32558,0.1400038,51.33,24.86149,55.60871,-2.787289,1.424884,-0.4177772,2.426319,-0.891547,1.322639,-24.82662,24.34743,-6.500843,1.537363,-49.18762,49.12876,0.7971777,26.17383,-0.08673002,24.65415,0.14,51.33,-0.1385164,49.80023,1.104126,26.35221,-25.08573,35.15884,-1.827476,26.41071,-49.96507,55.57436,0.1399962,51.33,-25.13853,55.73201,0.1399924,51.33,-50.13853,70.52089
409,-54.45335,-31.9812,25.92494,68.08005,-34.46358,-15.02731,49.49169,61.78937,-50.54227,-34.24466,50.51069,79.04922,-41.81583,-10.39292,26.0483,49.89153,-45.98434,-35.75629,2.562671,58.27311,-21.21793,6.178893,49.55144,53.56309,-41.55517,-11.23859,0.7473746,42.62503,-25.80098,-39.29171,-11.76722,48.68082,-26.22753,9.126583,25.02311,36.48867,-11.29204,29.09466,49.97369,57.87474,-29.36611,-15.62423,-20.63607,38.90524,-2.061888,-37.91193,-19.89748,43.26963,-9.232345,-19.48573,-35.39499,41.39204,-13.78983,30.5702,25.14314,40.59711,0.1400076,51.33,49.8615,70.32647,0.1400038,51.33,24.86149,55.60983,-30.56797,11.79117,0.5474349,31.70515,-26.40866,8.920181,-24.26743,36.06596,-11.29573,4.03689,-43.5829,44.56892,-14.62549,31.02607,-0.1445474,32.77666,0.14,51.33,-0.1385164,49.80148,-16.7786,32.93594,-24.97919,43.27413,-11.38859,29.16662,-49.34029,57.38693,0.1399962,51.33,-25.13853,55.73313,0.1399924,51.33,-50.13853,70.52177
410,-64.93911,-20.75248,19.09295,70.04317,-47.77174,-5.695646,46.35828,65.96717,-67.57513,-21.20337,43.94902,82.62171,-43.94831,-7.180576,21.69458,48.64939,-57.16545,-27.81362,-3.726056,63.08895,-30.54704,12.37558,47.7849,57.01453,-37.94214,-11.92553,-2.017114,39.06102,-54.66689,-28.24852,-28.59665,67.29662,-24.23993,8.03716,23.98006,33.88287,-10.9414,28.91639,49.60402,57.33426,-35.38919,-12.53388,-26.88351,45.49784,-56.08445,-22.96691,-53.08577,79.9399,-33.09175,-12.69021,-51.75062,62.11769,-8.527522,27.87854,24.73676,36.85406,0.1400076,51.33,49.8615,70.32961,0.1400038,51.33,24.86149,55.61379,-20.16225,5.914491,-0.5968141,19.65509,-17.79586,5.17329,-25.44755,30.48153,-13.86285,3.194921,-50.05719,51.32528,-7.277499,27.32987,-0.1753501,26.6307,0.14,51.33,-0.1385164,49.80589,-6.092947,27.11617,-25.14941,36.1465,-4.486791,26.75995,-50.07345,55.93009,0.1399962,51.33,-25.13853,55.73708,0.1399924,51.33,-50.13853,70.52489
411,-3.977258,-48.51278,24.34669,54.7866,-3.270792,-23.65481,49.57493,54.93058,-8.875918,-48.19728,48.86132,69.31465,-1.983003,-23.56302,24.60971,34.3079,-12.52264,-47.28634,0.722087,49.19569,-0.847095,1.22223,49.78601,49.28643,-5.453609,-23.33274,-0.2224745,24.28238,-22.28946,-45.12411,-22.18891,54.99141,-1.042568,1.417322,24.86544,24.36877,2.228028,26.41606,49.81328,55.49742,-11.96849,-22.44298,-24.34714,35.07923,-27.79635,-44.76857,-46.68679,70.208,-20.51638,-20.84805,-47.84797,55.64429,1.32963,26.36099,24.82437,35.03814,0.1400076,51.33,49.8615,70.33346,0.1400038,51.33,24.86149,55.61865,-4.160573,1.709541,0.0620728,2.813766,-7.699886,2.19095,-24.56833,25.01366,-15.03589,3.540897,-48.43072,50.009,0.2704502,26.31424,-0.1527696,24.81261,0.14,51.33,-0.1385164,49.81132,-1.858395,26.41152,-25.06055,35.18105,-5.599779,27.00201,-49.83804,55.89411,0.1399962,51.33,-25.13853,55.74193,0.1399924,51.33,-50.13853,70.52874
412,44.19225,-38.36205,23.69175,63.83434,40.84981,-11.37585,46.21821,62.95226,57.25883,-30.13204,43.35395,78.38913,30.06164,-17.41358,24.48555,43.01123,39.59772,-40.41736,-0.8155717,57.39591,24.44074,7.33478,48.62277,54.65343,28.30157,-18.11952,-0.3967199,34.35369,34.32471,-42.60239,-25.15548,60.91299,17.88972,4.417661,24.73542,30.69737,13.18081,30.0287,48.99268,58.12729,26.17153,-18.96722,-25.29482,41.54906,34.34949,-42.6165,-50.22158,74.75915,27.14462,-18.56464,-50.23386,60.23936,6.332055,27.12134,25.12696,36.42205,0.1400076,51.33,49.8615,70.33203,0.1400038,51.33,24.86149,55.61685,17.58051,4.578958,-0.2632532,18.239,16.43429,4.057369,-25.20809,30.19586,20.17342,5.446113,-49.88377,53.80018,7.181874,27.30628,-0.1887702,26.96758,0.14,51.33,-0.1385164,49.80931,7.741912,27.51166,-25.18728,37.03585,9.313521,28.06808,-50.11694,57.33945,0.1399962,51.33,-25.13853,55.74013,0.1399924,51.33,-50.13853,70.52731
413,49.35894,-35.41937,24.38226,65.91292,36.99333,-13.88585,49.54459,63.40763,55.29914,-31.0293,48.27019,79.95663,34.04891,-15.58262,24.7732,45.15637,45.62045,-37.66693,-0.3530816,59.7184,22.65286,6.583782,49.80705,54.71265,33.33226,-15.89696,-0.1838617,37.34626,53.28143,-32.67799,-23.62183,67.23852,21.51296,6.040962,24.84343,33.08023,9.968321,28.33891,49.82561,57.27814,36.20215,-14.24012,-24.96617,46.45523,65.20148,-22.4895,-43.24759,81.61249,45.22255,-7.704889,-47.33786,65.9025,10.52561,28.58449,24.83466,38.2034,0.1400076,51.33,49.8615,70.32861,0.1400038,51.33,24.86149,55.61253,21.16658,6.023023,-0.1591081,21.75175,21.61741,6.064274,-25.20689,33.42154,27.19106,9.48805,-49.33955,56.71604,9.577796,28.17988,-0.1467247,28.46628,0.14,51.33,-0.1385164,49.80449,9.623518,28.19285,-25.14738,37.88027,10.57054,28.60486,-50.1172,57.767,0.1399962,51.33,-25.13853,55.73582,0.1399924,51.33,-50.13853,70.5239
414,6.880079,-48.21613,25.26339,55.30147,-0.7237663,-23.7319,49.59521,54.93547,-2.116216,-48.73061,48.58341,69.0706,3.86792,-23.34615,25.0279,34.6751,14.36721,-47.19613,1.191683,49.89752,-0.3038473,1.259634,49.76315,49.26375,7.66807,-23.13194,0.3503767,24.91876,22.21972,-45.68945,-22.49727,56.00034,-0.3667121,1.288071,24.75847,24.26027,-0.3133595,26.33607,49.81385,55.3733,13.24165,-22.26689,-24.00819,35.55971,30.09664,-44.02305,-46.2635,70.83772,22.35213,-20.10517,-47.13762,55.87432,-1.019251,26.35139,24.82012,34.96622,0.1400076,51.33,49.8615,70.32646,0.1400038,51.33,24.86149,55.60983,2.871019,1.431992,-0.02635761,2.615246,6.111115,1.6783,-24.78413,25.08773,12.61815,2.857517,-48.89585,50.08569,0.658197,26.3349,-0.1094722,24.8203,0.14,51.33,-0.1385164,49.80147,1.024815,26.3498,-25.10723,35.17927,3.498988,26.56377,-49.9977,55.76331,0.1399962,51.33,-25.13853,55.73312,0.1399924,51.33,-50.13853,70.52177
415,9.078385,-47.41024,19.17555,52.35157,-6.64612,-22.10884,38.11559,44.60919,-14.62324,-43.42918,27.01541,53.58949,13.2405,-22.26292,22.54684,34.44884,14.93878,-44.79795,-5.273452,47.9329,-0.5032119,1.103729,45.05128,44.55657,12.31048,-19.79543,-2.542672,23.73307,-6.140882,-44.06013,-19.04757,48.85504,13.29646,2.95546,24.38878,27.25762,2.766721,26.49341,49.08201,54.85436,-1.247924,-19.94742,-23.5307,31.05619,-28.85815,-40.16338,-29.72992,58.0162,-18.77818,-20.08797,-41.60748,49.8654,10.42848,28.56266,25.38174,38.32334,0.1400076,51.33,49.8615,70.32557,0.1400038,51.33,24.86149,55.6087,3.147255,3.962291,1.564152,3.953345,-5.511179,4.590508,-21.41717,21.94538,-15.49487,4.547786,-44.3357,46.65742,9.809793,27.96261,-0.431034,28.10468,0.14,51.33,-0.1385164,49.80021,5.350787,26.89066,-25.0031,35.84055,-2.285,26.45869,-49.37603,55.09408,0.1399962,51.33,-25.13853,55.732,0.1399924,51.33,-50.13853,70.52087
416,50.91183,-34.74723,25.20274,66.271,34.20706,-15.49838,49.7549,61.83878,45.75458,-37.68922,49.49047,76.9474,37.83056,-13.35069,25.11668,46.75012,50.48198,-35.04954,0.06391816,61.15829,21.66765,6.133687,49.74461,53.80846,38.52985,-13.05992,0.0180655,40.07305,43.00735,-38.70383,-23.54028,62.28006,22.94663,6.772296,24.80062,33.45156,10.32144,28.49582,49.80712,57.22293,35.90152,-14.55884,-24.80371,45.46504,34.60424,-42.12672,-46.9489,71.8259,23.32278,-19.58669,-45.92025,54.77588,10.0416,28.37072,24.80813,37.63588,0.1400076,51.33,49.8615,70.32639,0.1400038,51.33,24.86149,55.60972,25.9,8.564433,0.03888421,26.01129,25.93744,8.359124,-25.02454,35.94074,18.6856,4.824526,-48.68749,51.6176,11.64949,29.10392,-0.2058124,29.71427,0.14,51.33,-0.1385164,49.80136,14.11549,30.59797,-25.03846,40.57389,12.29944,29.49073,-50.0187,58.24979,0.1399962,51.33,-25.13853,55.73302,0.1399924,51.33,-50.13853,70.52168
417,64.69725,-18.67338,21.20792,69.66473,44.5972,-7.715272,47.75771,64.8988,68.02487,-16.53332,45.55019,82.59525,43.0685,-6.534983,22.82695,48.14567,56.15314,-29.3532,-0.4368219,62.66037,25.42631,8.252659,49.34447,55.12696,36.9758,-13.3129,-0.3569803,38.43325,60.77778,-23.9336,-24.40587,68.91367,21.71219,6.32646,24.62025,32.24537,10.65406,28.65311,49.75151,57.25548,42.12852,-7.279429,-24.06684,48.05666,70.97946,-11.19553,-43.52845,82.99729,49.2118,1.168169,-46.38842,66.56189,8.574858,27.79699,24.85534,36.84943,0.1400076,51.33,49.8615,70.32848,0.1400038,51.33,24.86149,55.61236,19.62088,5.222536,-0.2612619,18.801,21.2119,6.338291,-25.45276,32.56629,26.05058,9.969783,-49.70671,55.97256,8.517436,27.625,-0.1726303,27.19752,0.14,51.33,-0.1385164,49.8043,7.872824,27.55477,-25.16657,36.74502,8.090302,27.6238,-50.14478,56.72877,0.1399962,51.33,-25.13853,55.73565,0.1399924,51.33,-50.13853,70.52377
418,19.75777,-46.55818,24.55168,56.21142,20.74723,-20.89693,48.86351,56.55378,29.31236,-44.44095,47.56121,71.10029,14.9087,-22.08371,24.58801,35.96886,24.89023,-45.47254,-0.1253557,51.7428,14.58551,3.325543,49.19705,50.5681,17.53067,-21.57753,-0.3433561,27.45998,29.39482,-44.21849,-24.6812,58.30624,10.59683,2.544899,24.64709,25.96311,5.746141,26.96408,49.76252,55.80838,20.47805,-20.82568,-25.15582,38.0574,38.81765,-40.80365,-47.73476,73.34174,26.6338,-18.9515,-49.31841,58.52911,4.035941,26.6372,24.82469,35.2871,0.1400076,51.33,49.8615,70.33183,0.1400038,51.33,24.86149,55.6166,11.44763,2.660361,-0.3349313,9.997909,13.83372,3.280034,-25.07284,27.71885,18.15064,4.566229,-49.66955,52.13925,4.804661,26.76029,-0.2041602,25.49892,0.14,51.33,-0.1385164,49.80902,5.929224,27.00968,-25.1763,36.00042,8.749897,27.85471,-50.02189,56.77603,0.1399962,51.33,-25.13853,55.73988,0.1399924,51.33,-50.13853,70.52711
419,-29.29024,-44.23907,24.93977,59.29673,-30.26642,-17.30318,47.50979,59.14327,-42.95727,-38.64594,45.11952,73.81767,-20.1835,-20.84989,24.91493,38.7308,-30.68938,-43.74911,-0.09182639,54.23258,-19.58225,5.276539,48.56063,52.32887,-22.22601,-20.2274,0.02911477,30.8252,-30.16489,-43.83537,-25.08361,59.49857,-11.80064,2.703759,24.88637,27.43685,-9.462027,28.24957,49.44461,56.86396,-22.37169,-20.11721,-24.97322,39.58718,-40.58427,-40.00433,-47.5461,74.70409,-29.04372,-17.77275,-48.89145,59.77868,-4.530397,26.77156,24.97877,35.76009,0.1400076,51.33,49.8615,70.32848,0.1400038,51.33,24.86149,55.61236,-14.46554,3.561541,0.0410357,14.95679,-13.70558,3.333686,-25.07206,28.54856,-17.59233,4.441849,-49.74139,52.63643,-6.050493,27.10381,-0.1099119,26.4545,0.14,51.33,-0.1385164,49.8043,-6.773814,27.30132,-25.1024,36.61347,-7.862622,27.65109,-50.06005,56.85354,0.1399962,51.33,-25.13853,55.73565,0.1399924,51.33,-50.13853,70.52377
420,-46.6269,-37.02458,25.0948,64.98138,-39.69625,-11.65081,48.71835,63.84758,-55.94252,-30.73324,47.4314,79.69465,-33.00745,-15.92961,25.01797,44.53815,-48.24448,-35.98912,0.1123686,60.61497,-23.35312,7.24008,49.63223,54.8653,-33.83579,-15.56572,0.01045136,37.53064,-56.69254,-29.70753,-22.56352,68.14038,-20.35194,5.634568,24.89868,32.22729,-9.765885,28.38098,49.83199,57.24339,-38.10155,-12.97874,-24.49043,47.21867,-66.3257,-20.89495,-43.97086,82.35025,-44.85659,-8.483421,-48.15141,66.25078,-8.75628,27.96422,24.85674,37.27343,0.1400076,51.33,49.8615,70.32597,0.1400038,51.33,24.86149,55.60921,-20.91928,6.023044,-0.09295936,21.37962,-23.57837,7.368529,-24.8496,34.59725,-28.1413,10.06669,-49.28125,57.15351,-8.925387,27.95321,-0.1672592,27.98735,0.14,51.33,-0.1385164,49.80078,-9.692211,28.34886,-25.14976,37.97514,-11.71238,29.31127,-50.06067,58.25537,0.1399962,51.33,-25.13853,55.73251,0.1399924,51.33,-50.13853,70.52128
421,-8.42419,-46.96513,21.84333,52.91387,0.229926,-23.90664,46.77237,52.50483,-0.7576092,-48.75534,45.57354,66.99989,-12.67423,-22.17513,24.90006,35.84896,-20.51244,-45.86004,-0.8641176,50.72118,0.1806579,1.013689,48.57165,48.07175,-16.1303,-21.26189,-0.8791227,27.07868,-11.89915,-47.7516,-24.16471,55.24189,-3.679662,1.270313,24.44043,24.22959,-0.09748024,26.33571,49.68821,55.26136,-8.103601,-23.07317,-24.3798,34.74718,-11.77064,-48.01907,-49.54615,70.2188,-8.60302,-23.19717,-49.77486,55.53522,-0.6114634,26.34163,24.69442,34.86914,0.1400076,51.33,49.8615,70.32558,0.1400038,51.33,24.86149,55.60871,-4.13593,1.314353,-0.5569963,3.765375,-4.073495,1.593049,-24.90271,24.75354,-4.578492,1.473526,-49.89865,49.61791,-0.8815556,26.10694,-0.08510877,24.59564,0.14,51.33,-0.1385164,49.80022,-0.3030536,26.33041,-25.08187,35.12809,-0.1603479,26.33416,-50.06061,55.593,0.1399962,51.33,-25.13853,55.73201,0.1399924,51.33,-50.13853,70.52088
422,-53.55402,-32.10933,25.76134,67.37289,-30.60448,-16.68373,47.80956,58.85441,-45.0318,-37.19125,48.71592,75.93623,-40.6811,-10.78802,25.69836,48.87041,-46.99485,-35.20567,1.69012,58.69522,-16.70086,4.081579,47.16959,49.56005,-41.81236,-10.79699,0.5344191,42.74767,-25.72816,-39.46717,-10.78438,48.56279,-26.42104,9.735257,24.63756,36.50618,-9.157222,28.14059,49.30669,56.47425,-26.86138,-15.51753,-18.94284,36.14137,-1.32019,-40.05968,-17.04117,43.99697,-4.484358,-18.74102,-30.10411,35.76794,-15.25751,31.65755,25.31319,41.98565,0.1400076,51.33,49.8615,70.32645,0.1400038,51.33,24.86149,55.60982,-31.86986,12.87101,0.4436789,33.29834,-24.91546,8.932352,-23.70238,34.63229,-7.193739,3.788629,-40.56506,40.75303,-17.70069,33.45316,-0.1455678,36.3371,0.14,51.33,-0.1385164,49.80146,-16.92949,33.10733,-25.13203,43.54419,-9.535661,28.32754,-48.83706,56.2191,0.1399962,51.33,-25.13853,55.73311,0.1399924,51.33,-50.13853,70.52176
423,-68.98649,-18.88807,20.81297,73.78084,-56.78279,2.501671,45.35465,71.78259,-72.24103,-17.07067,45.2358,86.2058,-49.57447,-3.565562,22.19465,53.53809,-60.98766,-26.59618,-2.126092,66.01413,-38.50531,19.52575,46.48209,62.31403,-41.6812,-10.78178,-0.6775979,42.32833,-55.42111,-31.11741,-26.07857,68.25855,-30.95946,13.07336,23.53494,39.81785,-17.63377,33.7665,49.14598,60.98094,-39.18581,-11.90598,-25.53175,47.60714,-48.96416,-35.56608,-49.91395,78.09748,-37.10414,-13.44457,-50.53074,63.54145,-12.79973,29.94448,24.91499,39.595,0.1400076,51.33,49.8615,70.32863,0.1400038,51.33,24.86149,55.61256,-25.73142,8.926814,-0.55239,25.92551,-22.72741,6.912663,-25.22785,33.62101,-23.28217,7.390672,-50.21624,55.00017,-9.84094,28.22336,-0.1615276,28.24708,0.14,51.33,-0.1385164,49.80452,-7.921261,27.67233,-25.08482,36.83428,-8.78865,27.9785,-50.14519,57.02514,0.1399962,51.33,-25.13853,55.73585,0.1399924,51.33,-50.13853,70.52393
424,-38.13712,-38.89639,24.53416,59.40683,-27.43367,-16.14672,49.12636,57.9541,-47.75136,-30.64863,46.09172,72.51241,-21.54854,-19.96504,25.1248,38.2536,-32.46236,-42.7295,0.5029708,53.50529,-10.82849,2.529447,49.85461,50.37199,-20.31644,-20.88724,-0.009936288,28.83584,-40.19909,-38.74839,-22.93563,59.99221,-10.08097,2.248321,24.87807,26.07485,-2.822626,26.50694,49.71458,55.39845,-24.5542,-19.04663,-24.58369,39.13433,-55.15482,-27.64901,-39.54232,72.56622,-35.98394,-12.69359,-45.96242,58.97764,-5.760552,27.03152,24.89397,35.83493,0.1400076,51.33,49.8615,70.33202,0.1400038,51.33,24.86149,55.61684,-11.54323,2.727851,-0.07558055,10.35997,-12.50828,2.848658,-25.1161,27.26347,-19.3023,5.670813,-49.00517,52.08086,-4.391636,26.6867,-0.1272263,25.40483,0.14,51.33,-0.1385164,49.8093,-3.940733,26.66122,-25.12388,35.52674,-5.799796,27.04122,-50.07376,56.1462,0.1399962,51.33,-25.13853,55.74012,0.1399924,51.33,-50.13853,70.52731
425,38.76479,-40.8509,24.56505,62.14359,39.79474,-12.26776,45.19096,61.6966,53.89314,-32.71796,42.72532,76.68579,26.85463,-18.67646,24.78343,41.55136,38.53597,-40.78756,-0.578,56.92602,26.18454,8.615769,47.13066,54.34488,27.42441,-18.39237,-0.1944894,33.77651,32.48626,-43.17196,-24.72079,60.11419,15.97216,3.827374,24.84937,29.61998,11.38579,29.0143,49.3755,57.55157,25.37495,-19.23157,-25.09793,41.05103,28.97747,-44.36132,-49.58888,73.03351,24.52889,-19.65086,-50.05919,59.30022,6.18686,27.08348,24.99921,36.28053,0.1400076,51.33,49.8615,70.33203,0.1400038,51.33,24.86149,55.61685,17.25777,4.556533,-0.107728,17.91652,17.30135,4.430452,-25.09656,30.63997,17.5929,4.3734,-50.09311,52.97379,6.24625,27.0012,-0.2213268,26.41562,0.14,51.33,-0.1385164,49.80931,8.438938,27.74318,-25.11106,37.31327,8.181751,27.66478,-50.13519,56.97989,0.1399962,51.33,-25.13853,55.74014,0.1399924,51.33,-50.13853,70.52732
