frame,x0,y0,z0,vx0,vy0,vz0, sdf0, nx0, ny0, nz0,x1,y1,z1,vx1,vy1,vz1, sdf1, nx1, ny1, nz1,x2,y2,z2,vx2,vy2,vz2, sdf2, nx2, ny2, nz2,x3,y3,z3,vx3,vy3,vz3, sdf3, nx3, ny3, nz3,x4,y4,z4,vx4,vy4,vz4, sdf4, nx4, ny4, nz4,x5,y5,z5,vx5,vy5,vz5, sdf5, nx5, ny5, nz5,x6,y6,z6,vx6,vy6,vz6, sdf6, nx6, ny6, nz6,x7,y7,z7,vx7,vy7,vz7, sdf7, nx7, ny7, nz7,x8,y8,z8,vx8,vy8,vz8, sdf8, nx8, ny8, nz8,x9,y9,z9,vx9,vy9,vz9, sdf9, nx9, ny9, nz9,dx0,dy0,dz0,dx1,dy1,dz1,dx2,dy2,dz2,dx3,dy3,dz3,dx4,dy4,dz4,dx5,dy5,dz5,dx6,dy6,dz6,dx7,dy7,dz7,dx8,dy8,dz8,dx9,dy9,dz9
11,-0.2499899,-0.5000708,0,0.0008843843,-0.004559757,0,-0.5000146,-0.2500299,0,-0.005041065,0.0005021693,0,-0.5000497,-0.5000018,0,-0.003923477,0.00178218,0,-0.2499907,-0.2500447,0,-0.001799316,-0.004687907,0,-2.760068E-05,-0.5000933,0,0.0007630584,-0.003907086,0,-0.5000035,1.82029E-05,0,0.001981855,0.0003490381,0,1.013725E-05,-0.2500963,0,-0.0003830466,-0.001245738,0,0.2499629,-0.4999818,0,-0.00178665,0.002494455,0,-0.2499833,8.440491E-06,0,-0.001434237,0.0006125793,0,-0.4999806,0.2500485,0,-0.001336635,0.0006422403,0,-2.549589E-05,1.40667E-05,0,-6.002188E-05,-2.861023E-06,0,1.811981E-05,-3.474951E-05,0,-3.068149E-05,2.086163E-05,0,3.693787E-05,6.15716E-05,0,6.467104E-06,-1.658577E-05,0,-1.149847E-05,0.0001238734,0,2.549589E-05,-3.528595E-05,0,2.099574E-05,-6.312135E-05,0,-2.166629E-05,4.976988E-06,0,2.897408,3.024072,3.122395,2.792383,2.676237,2.941133,2.563614,2.459559,2.703452,2.874716,-0.892845,-0.4503641,0,-0.9317016,-0.3632247,0,-0.9064221,-0.422373,0,-0.9213265,-0.3887897,0,-0.8763189,-0.4817314,0,-0.9541544,-0.2993147,0,-0.9085212,-0.4178386,0,-0.8560079,-0.5169628,0,-0.946901,-0.3215255,0,-0.9729261,-0.2311162,0
12,-0.2499899,-0.5000708,0,0.0008843843,-0.004559757,0,-0.5000146,-0.2500299,0,-0.005041065,0.0005021693,0,-0.5000497,-0.5000018,0,-0.003923477,0.00178218,0,-0.2499907,-0.2500447,0,-0.001799316,-0.004687907,0,-2.760068E-05,-0.5000933,0,0.0007630584,-0.003907086,0,-0.5000035,1.82029E-05,0,0.001981855,0.0003490381,0,1.013725E-05,-0.2500963,0,-0.0003830466,-0.001245738,0,0.2499629,-0.4999818,0,-0.00178665,0.002494455,0,-0.2499833,8.440491E-06,0,-0.001434237,0.0006125793,0,-0.4999806,0.2500485,0,-0.001336635,0.0006422403,0,-2.549589E-05,1.40667E-05,0,-6.002188E-05,-2.861023E-06,0,1.811981E-05,-3.474951E-05,0,-3.068149E-05,2.086163E-05,0,3.693787E-05,6.15716E-05,0,6.467104E-06,-1.658577E-05,0,-1.149847E-05,0.0001238734,0,2.549589E-05,-3.528595E-05,0,2.099574E-05,-6.312135E-05,0,-2.166629E-05,4.976988E-06,0,2.897408,3.024072,3.122395,2.792383,2.676237,2.941133,2.563614,2.459559,2.703452,2.874716,-0.892845,-0.4503641,0,-0.9317016,-0.3632247,0,-0.9064221,-0.422373,0,-0.9213265,-0.3887897,0,-0.8763189,-0.4817314,0,-0.9541544,-0.2993147,0,-0.9085212,-0.4178386,0,-0.8560079,-0.5169628,0,-0.946901,-0.3215255,0,-0.9729261,-0.2311162,0
13,-0.2499899,-0.5000708,0,0.0008843843,-0.004559757,0,-0.5000146,-0.2500299,0,-0.005041065,0.0005021693,0,-0.5000497,-0.5000018,0,-0.003923477,0.00178218,0,-0.2499907,-0.2500447,0,-0.001799316,-0.004687907,0,-2.760068E-05,-0.5000933,0,0.0007630584,-0.003907086,0,-0.5000035,1.82029E-05,0,0.001981855,0.0003490381,0,1.013725E-05,-0.2500963,0,-0.0003830466,-0.001245738,0,0.2499629,-0.4999818,0,-0.00178665,0.002494455,0,-0.2499833,8.440491E-06,0,-0.001434237,0.0006125793,0,-0.4999806,0.2500485,0,-0.001336635,0.0006422403,0,-2.549589E-05,1.40667E-05,0,-6.002188E-05,-2.861023E-06,0,1.811981E-05,-3.474951E-05,0,-3.068149E-05,2.086163E-05,0,3.693787E-05,6.15716E-05,0,6.467104E-06,-1.658577E-05,0,-1.149847E-05,0.0001238734,0,2.549589E-05,-3.528595E-05,0,2.099574E-05,-6.312135E-05,0,-2.166629E-05,4.976988E-06,0,2.897408,3.024072,3.122395,2.792383,2.676237,2.941133,2.563614,2.459559,2.703452,2.874716,-0.892845,-0.4503641,0,-0.9317016,-0.3632247,0,-0.9064221,-0.422373,0,-0.9213265,-0.3887897,0,-0.8763189,-0.4817314,0,-0.9541544,-0.2993147,0,-0.9085212,-0.4178386,0,-0.8560079,-0.5169628,0,-0.946901,-0.3215255,0,-0.9729261,-0.2311162,0
14,-0.2499899,-0.5000708,0,0.0008843843,-0.004559757,0,-0.5000146,-0.2500299,0,-0.005041065,0.0005021693,0,-0.5000497,-0.5000018,0,-0.003923477,0.00178218,0,-0.2499907,-0.2500447,0,-0.001799316,-0.004687907,0,-2.760068E-05,-0.5000933,0,0.0007630584,-0.003907086,0,-0.5000035,1.82029E-05,0,0.001981855,0.0003490381,0,1.013725E-05,-0.2500963,0,-0.0003830466,-0.001245738,0,0.2499629,-0.4999818,0,-0.00178665,0.002494455,0,-0.2499833,8.440491E-06,0,-0.001434237,0.0006125793,0,-0.4999806,0.2500485,0,-0.001336635,0.0006422403,0,-2.549589E-05,1.40667E-05,0,-6.002188E-05,-2.861023E-06,0,1.811981E-05,-3.474951E-05,0,-3.068149E-05,2.086163E-05,0,3.693787E-05,6.15716E-05,0,6.467104E-06,-1.658577E-05,0,-1.149847E-05,0.0001238734,0,2.549589E-05,-3.528595E-05,0,2.099574E-05,-6.312135E-05,0,-2.166629E-05,4.976988E-06,0,2.897408,3.024072,3.122395,2.792383,2.676237,2.941133,2.563614,2.459559,2.703452,2.874716,-0.892845,-0.4503641,0,-0.9317016,-0.3632247,0,-0.9064221,-0.422373,0,-0.9213265,-0.3887897,0,-0.8763189,-0.4817314,0,-0.9541544,-0.2993147,0,-0.9085212,-0.4178386,0,-0.8560079,-0.5169628,0,-0.946901,-0.3215255,0,-0.9729261,-0.2311162,0
15,-0.2500154,-0.5000567,0,-0.001274795,0.0007033351,0,-0.5000746,-0.2500328,0,-0.003001095,-0.0001430512,0,-0.5000316,-0.5000366,0,0.0009059909,-0.001737476,0,-0.2500214,-0.2500238,0,-0.001534075,0.001043082,0,9.337185E-06,-0.5000318,0,0.001846894,0.003078581,0,-0.499997,1.61713E-06,0,0.0003233553,-0.0008292886,0,-1.361219E-06,-0.2499724,0,-0.0005749235,0.00619367,0,0.2499884,-0.5000171,0,0.001274795,-0.001764298,0,-0.2499623,-5.468086E-05,0,0.001049787,-0.003156069,0,-0.5000023,0.2500535,0,-0.001083315,0.0002488495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.876848,3.00265,3.1015,2.771165,2.655983,2.919132,2.542633,2.439837,2.681622,2.8523,-0.8914586,-0.4531021,0,-0.9308321,-0.365447,0,-0.9052716,-0.4248331,0,-0.920261,-0.3913051,0,-0.874623,-0.4848036,0,-0.9535466,-0.3012455,0,-0.9072095,-0.4206791,0,-0.8538964,-0.5204429,0,-0.9461422,-0.3237514,0,-0.9725581,-0.2326601,0
16,-0.2500154,-0.5000567,0,-0.001274795,0.0007033351,0,-0.5000746,-0.2500328,0,-0.003001095,-0.0001430512,0,-0.5000316,-0.5000366,0,0.0009059909,-0.001737476,0,-0.2500214,-0.2500238,0,-0.001534075,0.001043082,0,9.337185E-06,-0.5000318,0,0.001846894,0.003078581,0,-0.499997,1.61713E-06,0,0.0003233553,-0.0008292886,0,-1.361219E-06,-0.2499724,0,-0.0005749235,0.00619367,0,0.2499884,-0.5000171,0,0.001274795,-0.001764298,0,-0.2499623,-5.468086E-05,0,0.001049787,-0.003156069,0,-0.5000023,0.2500535,0,-0.001083315,0.0002488495,0,-3.829598E-05,8.881092E-05,0,2.914667E-05,6.306171E-05,0,3.579259E-05,2.968311E-05,0,-1.263618E-05,5.662441E-07,0,-5.820993E-05,5.361438E-05,0,-8.910894E-06,-2.7486E-05,0,-6.875135E-05,5.677342E-06,0,-1.743436E-05,0.0001614988,0,-6.905198E-05,7.740044E-05,0,-2.157688E-05,-0.00011006,0,2.876848,3.00265,3.1015,2.771165,2.655983,2.919132,2.542633,2.439837,2.681622,2.8523,-0.8914586,-0.4531021,0,-0.9308321,-0.365447,0,-0.9052716,-0.4248331,0,-0.920261,-0.3913051,0,-0.874623,-0.4848036,0,-0.9535466,-0.3012455,0,-0.9072095,-0.4206791,0,-0.8538964,-0.5204429,0,-0.9461422,-0.3237514,0,-0.9725581,-0.2326601,0
17,-0.2500154,-0.5000567,0,-0.001274795,0.0007033351,0,-0.5000746,-0.2500328,0,-0.003001095,-0.0001430512,0,-0.5000316,-0.5000366,0,0.0009059909,-0.001737476,0,-0.2500214,-0.2500238,0,-0.001534075,0.001043082,0,9.337185E-06,-0.5000318,0,0.001846894,0.003078581,0,-0.499997,1.61713E-06,0,0.0003233553,-0.0008292886,0,-1.361219E-06,-0.2499724,0,-0.0005749235,0.00619367,0,0.2499884,-0.5000171,0,0.001274795,-0.001764298,0,-0.2499623,-5.468086E-05,0,0.001049787,-0.003156069,0,-0.5000023,0.2500535,0,-0.001083315,0.0002488495,0,-3.829598E-05,8.881092E-05,0,2.914667E-05,6.306171E-05,0,3.579259E-05,2.968311E-05,0,-1.263618E-05,5.662441E-07,0,-5.820993E-05,5.361438E-05,0,-8.910894E-06,-2.7486E-05,0,-6.875135E-05,5.677342E-06,0,-1.743436E-05,0.0001614988,0,-6.905198E-05,7.740044E-05,0,-2.157688E-05,-0.00011006,0,2.876848,3.00265,3.1015,2.771165,2.655983,2.919132,2.542633,2.439837,2.681622,2.8523,-0.8914586,-0.4531021,0,-0.9308321,-0.365447,0,-0.9052716,-0.4248331,0,-0.920261,-0.3913051,0,-0.874623,-0.4848036,0,-0.9535466,-0.3012455,0,-0.9072095,-0.4206791,0,-0.8538964,-0.5204429,0,-0.9461422,-0.3237514,0,-0.9725581,-0.2326601,0
18,-0.2500154,-0.5000567,0,-0.001274795,0.0007033351,0,-0.5000746,-0.2500328,0,-0.003001095,-0.0001430512,0,-0.5000316,-0.5000366,0,0.0009059909,-0.001737476,0,-0.2500214,-0.2500238,0,-0.001534075,0.001043082,0,9.337185E-06,-0.5000318,0,0.001846894,0.003078581,0,-0.499997,1.61713E-06,0,0.0003233553,-0.0008292886,0,-1.361219E-06,-0.2499724,0,-0.0005749235,0.00619367,0,0.2499884,-0.5000171,0,0.001274795,-0.001764298,0,-0.2499623,-5.468086E-05,0,0.001049787,-0.003156069,0,-0.5000023,0.2500535,0,-0.001083315,0.0002488495,0,-3.829598E-05,8.881092E-05,0,2.914667E-05,6.306171E-05,0,3.579259E-05,2.968311E-05,0,-1.263618E-05,5.662441E-07,0,-5.820993E-05,5.361438E-05,0,-8.910894E-06,-2.7486E-05,0,-6.875135E-05,5.677342E-06,0,-1.743436E-05,0.0001614988,0,-6.905198E-05,7.740044E-05,0,-2.157688E-05,-0.00011006,0,2.876848,3.00265,3.1015,2.771165,2.655983,2.919132,2.542633,2.439837,2.681622,2.8523,-0.8914586,-0.4531021,0,-0.9308321,-0.365447,0,-0.9052716,-0.4248331,0,-0.920261,-0.3913051,0,-0.874623,-0.4848036,0,-0.9535466,-0.3012455,0,-0.9072095,-0.4206791,0,-0.8538964,-0.5204429,0,-0.9461422,-0.3237514,0,-0.9725581,-0.2326601,0
19,-0.2500154,-0.5000567,0,-0.001274795,0.0007033351,0,-0.5000746,-0.2500328,0,-0.003001095,-0.0001430512,0,-0.5000316,-0.5000366,0,0.0009059909,-0.001737476,0,-0.2500214,-0.2500238,0,-0.001534075,0.001043082,0,9.337185E-06,-0.5000318,0,0.001846894,0.003078581,0,-0.499997,1.61713E-06,0,0.0003233553,-0.0008292886,0,-1.361219E-06,-0.2499724,0,-0.0005749235,0.00619367,0,0.2499884,-0.5000171,0,0.001274795,-0.001764298,0,-0.2499623,-5.468086E-05,0,0.001049787,-0.003156069,0,-0.5000023,0.2500535,0,-0.001083315,0.0002488495,0,-3.829598E-05,8.881092E-05,0,2.914667E-05,6.306171E-05,0,3.579259E-05,2.968311E-05,0,-1.263618E-05,5.662441E-07,0,-5.820993E-05,5.361438E-05,0,-8.910894E-06,-2.7486E-05,0,-6.875135E-05,5.677342E-06,0,-1.743436E-05,0.0001614988,0,-6.905198E-05,7.740044E-05,0,-2.157688E-05,-0.00011006,0,2.876848,3.00265,3.1015,2.771165,2.655983,2.919132,2.542633,2.439837,2.681622,2.8523,-0.8914586,-0.4531021,0,-0.9308321,-0.365447,0,-0.9052716,-0.4248331,0,-0.920261,-0.3913051,0,-0.874623,-0.4848036,0,-0.9535466,-0.3012455,0,-0.9072095,-0.4206791,0,-0.8538964,-0.5204429,0,-0.9461422,-0.3237514,0,-0.9725581,-0.2326601,0
20,-0.2500537,-0.4999679,0,-0.0019148,0.004440548,0,-0.5000455,-0.2499697,0,0.001457334,0.003153087,0,-0.4999958,-0.5000069,0,0.00178963,0.001484156,0,-0.250034,-0.2500233,0,-0.0006318095,2.831222E-05,0,-4.887274E-05,-0.4999782,0,-0.002910498,0.00268072,0,-0.500006,-2.586887E-05,0,-0.0004455449,-0.0013743,0,-7.011257E-05,-0.2499667,0,-0.003437569,0.0002838672,0,0.2499709,-0.4998556,0,-0.0008717183,0.008074942,0,-0.2500314,2.271959E-05,0,-0.0034526,0.003870024,0,-0.5000238,0.2499435,0,-0.001078845,-0.005503001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.859306,2.984285,3.083646,2.753072,2.638806,2.900384,2.524847,2.422977,2.663045,2.833206,-0.8902656,-0.4554417,0,-0.9300808,-0.3673551,0,-0.9042792,-0.4269415,0,-0.9193326,-0.3934814,0,-0.8731567,-0.4874396,0,-0.9530177,-0.3029145,0,-0.9060592,-0.4231509,0,-0.8520935,-0.5233896,0,-0.9454978,-0.3256284,0,-0.9722304,-0.2340259,0
21,-0.2500537,-0.4999679,0,-0.0019148,0.004440548,0,-0.5000455,-0.2499697,0,0.001457334,0.003153087,0,-0.4999958,-0.5000069,0,0.00178963,0.001484156,0,-0.250034,-0.2500233,0,-0.0006318095,2.831222E-05,0,-4.887274E-05,-0.4999782,0,-0.002910498,0.00268072,0,-0.500006,-2.586887E-05,0,-0.0004455449,-0.0013743,0,-7.011257E-05,-0.2499667,0,-0.003437569,0.0002838672,0,0.2499709,-0.4998556,0,-0.0008717183,0.008074942,0,-0.2500314,2.271959E-05,0,-0.0034526,0.003870024,0,-0.5000238,0.2499435,0,-0.001078845,-0.005503001,0,-2.551079E-05,-9.417534E-06,0,-1.871586E-05,6.452203E-06,0,-4.032254E-05,6.118417E-05,0,2.020597E-05,3.07709E-05,0,1.561904E-05,-1.92821E-05,0,1.141429E-05,1.168816E-05,0,-2.139978E-05,-7.238984E-05,0,1.868606E-05,-7.668138E-05,0,-1.829863E-05,-4.537238E-05,0,2.211332E-05,7.122755E-06,0,2.859306,2.984285,3.083646,2.753072,2.638806,2.900384,2.524847,2.422977,2.663045,2.833206,-0.8902656,-0.4554417,0,-0.9300808,-0.3673551,0,-0.9042792,-0.4269415,0,-0.9193326,-0.3934814,0,-0.8731567,-0.4874396,0,-0.9530177,-0.3029145,0,-0.9060592,-0.4231509,0,-0.8520935,-0.5233896,0,-0.9454978,-0.3256284,0,-0.9722304,-0.2340259,0
22,-0.2500537,-0.4999679,0,-0.0019148,0.004440548,0,-0.5000455,-0.2499697,0,0.001457334,0.003153087,0,-0.4999958,-0.5000069,0,0.00178963,0.001484156,0,-0.250034,-0.2500233,0,-0.0006318095,2.831222E-05,0,-4.887274E-05,-0.4999782,0,-0.002910498,0.00268072,0,-0.500006,-2.586887E-05,0,-0.0004455449,-0.0013743,0,-7.011257E-05,-0.2499667,0,-0.003437569,0.0002838672,0,0.2499709,-0.4998556,0,-0.0008717183,0.008074942,0,-0.2500314,2.271959E-05,0,-0.0034526,0.003870024,0,-0.5000238,0.2499435,0,-0.001078845,-0.005503001,0,-2.551079E-05,-9.417534E-06,0,-1.871586E-05,6.452203E-06,0,-4.032254E-05,6.118417E-05,0,2.020597E-05,3.07709E-05,0,1.561904E-05,-1.92821E-05,0,1.141429E-05,1.168816E-05,0,-2.139978E-05,-7.238984E-05,0,1.868606E-05,-7.668138E-05,0,-1.829863E-05,-4.537238E-05,0,2.211332E-05,7.122755E-06,0,2.859306,2.984285,3.083646,2.753072,2.638806,2.900384,2.524847,2.422977,2.663045,2.833206,-0.8902656,-0.4554417,0,-0.9300808,-0.3673551,0,-0.9042792,-0.4269415,0,-0.9193326,-0.3934814,0,-0.8731567,-0.4874396,0,-0.9530177,-0.3029145,0,-0.9060592,-0.4231509,0,-0.8520935,-0.5233896,0,-0.9454978,-0.3256284,0,-0.9722304,-0.2340259,0
23,-0.2500537,-0.4999679,0,-0.0019148,0.004440548,0,-0.5000455,-0.2499697,0,0.001457334,0.003153087,0,-0.4999958,-0.5000069,0,0.00178963,0.001484156,0,-0.250034,-0.2500233,0,-0.0006318095,2.831222E-05,0,-4.887274E-05,-0.4999782,0,-0.002910498,0.00268072,0,-0.500006,-2.586887E-05,0,-0.0004455449,-0.0013743,0,-7.011257E-05,-0.2499667,0,-0.003437569,0.0002838672,0,0.2499709,-0.4998556,0,-0.0008717183,0.008074942,0,-0.2500314,2.271959E-05,0,-0.0034526,0.003870024,0,-0.5000238,0.2499435,0,-0.001078845,-0.005503001,0,-2.551079E-05,-9.417534E-06,0,-1.871586E-05,6.452203E-06,0,-4.032254E-05,6.118417E-05,0,2.020597E-05,3.07709E-05,0,1.561904E-05,-1.92821E-05,0,1.141429E-05,1.168816E-05,0,-2.139978E-05,-7.238984E-05,0,1.868606E-05,-7.668138E-05,0,-1.829863E-05,-4.537238E-05,0,2.211332E-05,7.122755E-06,0,2.859306,2.984285,3.083646,2.753072,2.638806,2.900384,2.524847,2.422977,2.663045,2.833206,-0.8902656,-0.4554417,0,-0.9300808,-0.3673551,0,-0.9042792,-0.4269415,0,-0.9193326,-0.3934814,0,-0.8731567,-0.4874396,0,-0.9530177,-0.3029145,0,-0.9060592,-0.4231509,0,-0.8520935,-0.5233896,0,-0.9454978,-0.3256284,0,-0.9722304,-0.2340259,0
24,-0.2500537,-0.4999679,0,-0.0019148,0.004440548,0,-0.5000455,-0.2499697,0,0.001457334,0.003153087,0,-0.4999958,-0.5000069,0,0.00178963,0.001484156,0,-0.250034,-0.2500233,0,-0.0006318095,2.831222E-05,0,-4.887274E-05,-0.4999782,0,-0.002910498,0.00268072,0,-0.500006,-2.586887E-05,0,-0.0004455449,-0.0013743,0,-7.011257E-05,-0.2499667,0,-0.003437569,0.0002838672,0,0.2499709,-0.4998556,0,-0.0008717183,0.008074942,0,-0.2500314,2.271959E-05,0,-0.0034526,0.003870024,0,-0.5000238,0.2499435,0,-0.001078845,-0.005503001,0,-2.551079E-05,-9.417534E-06,0,-1.871586E-05,6.452203E-06,0,-4.032254E-05,6.118417E-05,0,2.020597E-05,3.07709E-05,0,1.561904E-05,-1.92821E-05,0,1.141429E-05,1.168816E-05,0,-2.139978E-05,-7.238984E-05,0,1.868606E-05,-7.668138E-05,0,-1.829863E-05,-4.537238E-05,0,2.211332E-05,7.122755E-06,0,2.859306,2.984285,3.083646,2.753072,2.638806,2.900384,2.524847,2.422977,2.663045,2.833206,-0.8902656,-0.4554417,0,-0.9300808,-0.3673551,0,-0.9042792,-0.4269415,0,-0.9193326,-0.3934814,0,-0.8731567,-0.4874396,0,-0.9530177,-0.3029145,0,-0.9060592,-0.4231509,0,-0.8520935,-0.5233896,0,-0.9454978,-0.3256284,0,-0.9722304,-0.2340259,0
25,-0.2500792,-0.4999773,0,-0.00127554,-0.0004708769,0,-0.5000642,-0.2499632,0,-0.0009357933,0.0003226103,0,-0.5000361,-0.4999457,0,-0.002016128,0.00305921,0,-0.2500138,-0.2499925,0,0.001010299,0.001538545,0,-3.325371E-05,-0.4999974,0,0.0007809521,-0.0009641055,0,-0.4999945,-1.418071E-05,0,0.0005707147,0.0005844082,0,-9.151235E-05,-0.2500391,0,-0.00106999,-0.003619493,0,0.2499896,-0.4999323,0,0.0009343032,-0.00383407,0,-0.2500497,-2.265279E-05,0,-0.0009149316,-0.00226862,0,-0.5000017,0.2499506,0,0.001105667,0.0003561379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.841265,2.965419,3.065301,2.73438,2.621085,2.881021,2.506509,2.405716,2.643882,2.813442,-0.8890019,-0.4579036,0,-0.9292891,-0.3693531,0,-0.903247,-0.429121,0,-0.9183601,-0.3957458,0,-0.8716024,-0.4902133,0,-0.9524657,-0.3046459,0,-0.904838,-0.425756,0,-0.8501596,-0.5265251,0,-0.9448069,-0.3276276,0,-0.9718938,-0.2354197,0
26,-0.2500792,-0.4999773,0,-0.00127554,-0.0004708769,0,-0.5000642,-0.2499632,0,-0.0009357933,0.0003226103,0,-0.5000361,-0.4999457,0,-0.002016128,0.00305921,0,-0.2500138,-0.2499925,0,0.001010299,0.001538545,0,-3.325371E-05,-0.4999974,0,0.0007809521,-0.0009641055,0,-0.4999945,-1.418071E-05,0,0.0005707147,0.0005844082,0,-9.151235E-05,-0.2500391,0,-0.00106999,-0.003619493,0,0.2499896,-0.4999323,0,0.0009343032,-0.00383407,0,-0.2500497,-2.265279E-05,0,-0.0009149316,-0.00226862,0,-0.5000017,0.2499506,0,0.001105667,0.0003561379,0,-2.875924E-05,-4.255772E-05,0,-1.072884E-05,-1.41412E-05,0,-5.13196E-05,-2.56598E-05,0,-6.586313E-06,6.54161E-06,0,-5.756719E-06,-9.536743E-06,0,-2.911687E-05,2.048622E-05,0,-1.719217E-05,2.551079E-05,0,-8.521974E-05,-3.248453E-05,0,5.035102E-05,4.805857E-05,0,1.66297E-05,0,0,2.841265,2.965419,3.065301,2.73438,2.621085,2.881021,2.506509,2.405716,2.643882,2.813442,-0.8890019,-0.4579036,0,-0.9292891,-0.3693531,0,-0.903247,-0.429121,0,-0.9183601,-0.3957458,0,-0.8716024,-0.4902133,0,-0.9524657,-0.3046459,0,-0.904838,-0.425756,0,-0.8501596,-0.5265251,0,-0.9448069,-0.3276276,0,-0.9718938,-0.2354197,0
27,-0.2500792,-0.4999773,0,-0.00127554,-0.0004708769,0,-0.5000642,-0.2499632,0,-0.0009357933,0.0003226103,0,-0.5000361,-0.4999457,0,-0.002016128,0.00305921,0,-0.2500138,-0.2499925,0,0.001010299,0.001538545,0,-3.325371E-05,-0.4999974,0,0.0007809521,-0.0009641055,0,-0.4999945,-1.418071E-05,0,0.0005707147,0.0005844082,0,-9.151235E-05,-0.2500391,0,-0.00106999,-0.003619493,0,0.2499896,-0.4999323,0,0.0009343032,-0.00383407,0,-0.2500497,-2.265279E-05,0,-0.0009149316,-0.00226862,0,-0.5000017,0.2499506,0,0.001105667,0.0003561379,0,-2.875924E-05,-4.255772E-05,0,-1.072884E-05,-1.41412E-05,0,-5.13196E-05,-2.56598E-05,0,-6.586313E-06,6.54161E-06,0,-5.756719E-06,-9.536743E-06,0,-2.911687E-05,2.048622E-05,0,-1.719217E-05,2.551079E-05,0,-8.521974E-05,-3.248453E-05,0,5.035102E-05,4.805857E-05,0,1.66297E-05,0,0,2.841265,2.965419,3.065301,2.73438,2.621085,2.881021,2.506509,2.405716,2.643882,2.813442,-0.8890019,-0.4579036,0,-0.9292891,-0.3693531,0,-0.903247,-0.429121,0,-0.9183601,-0.3957458,0,-0.8716024,-0.4902133,0,-0.9524657,-0.3046459,0,-0.904838,-0.425756,0,-0.8501596,-0.5265251,0,-0.9448069,-0.3276276,0,-0.9718938,-0.2354197,0
28,-0.2500792,-0.4999773,0,-0.00127554,-0.0004708769,0,-0.5000642,-0.2499632,0,-0.0009357933,0.0003226103,0,-0.5000361,-0.4999457,0,-0.002016128,0.00305921,0,-0.2500138,-0.2499925,0,0.001010299,0.001538545,0,-3.325371E-05,-0.4999974,0,0.0007809521,-0.0009641055,0,-0.4999945,-1.418071E-05,0,0.0005707147,0.0005844082,0,-9.151235E-05,-0.2500391,0,-0.00106999,-0.003619493,0,0.2499896,-0.4999323,0,0.0009343032,-0.00383407,0,-0.2500497,-2.265279E-05,0,-0.0009149316,-0.00226862,0,-0.5000017,0.2499506,0,0.001105667,0.0003561379,0,-2.875924E-05,-4.255772E-05,0,-1.072884E-05,-1.41412E-05,0,-5.13196E-05,-2.56598E-05,0,-6.586313E-06,6.54161E-06,0,-5.756719E-06,-9.536743E-06,0,-2.911687E-05,2.048622E-05,0,-1.719217E-05,2.551079E-05,0,-8.521974E-05,-3.248453E-05,0,5.035102E-05,4.805857E-05,0,1.66297E-05,0,0,2.841265,2.965419,3.065301,2.73438,2.621085,2.881021,2.506509,2.405716,2.643882,2.813442,-0.8890019,-0.4579036,0,-0.9292891,-0.3693531,0,-0.903247,-0.429121,0,-0.9183601,-0.3957458,0,-0.8716024,-0.4902133,0,-0.9524657,-0.3046459,0,-0.904838,-0.425756,0,-0.8501596,-0.5265251,0,-0.9448069,-0.3276276,0,-0.9718938,-0.2354197,0
29,-0.2500792,-0.4999773,0,-0.00127554,-0.0004708769,0,-0.5000642,-0.2499632,0,-0.0009357933,0.0003226103,0,-0.5000361,-0.4999457,0,-0.002016128,0.00305921,0,-0.2500138,-0.2499925,0,0.001010299,0.001538545,0,-3.325371E-05,-0.4999974,0,0.0007809521,-0.0009641055,0,-0.4999945,-1.418071E-05,0,0.0005707147,0.0005844082,0,-9.151235E-05,-0.2500391,0,-0.00106999,-0.003619493,0,0.2499896,-0.4999323,0,0.0009343032,-0.00383407,0,-0.2500497,-2.265279E-05,0,-0.0009149316,-0.00226862,0,-0.5000017,0.2499506,0,0.001105667,0.0003561379,0,-2.875924E-05,-4.255772E-05,0,-1.072884E-05,-1.41412E-05,0,-5.13196E-05,-2.56598E-05,0,-6.586313E-06,6.54161E-06,0,-5.756719E-06,-9.536743E-06,0,-2.911687E-05,2.048622E-05,0,-1.719217E-05,2.551079E-05,0,-8.521974E-05,-3.248453E-05,0,5.035102E-05,4.805857E-05,0,1.66297E-05,0,0,2.841265,2.965419,3.065301,2.73438,2.621085,2.881021,2.506509,2.405716,2.643882,2.813442,-0.8890019,-0.4579036,0,-0.9292891,-0.3693531,0,-0.903247,-0.429121,0,-0.9183601,-0.3957458,0,-0.8716024,-0.4902133,0,-0.9524657,-0.3046459,0,-0.904838,-0.425756,0,-0.8501596,-0.5265251,0,-0.9448069,-0.3276276,0,-0.9718938,-0.2354197,0
